User,UserID,Query,TweetID,Created_At,Retweet_Count,Favorite_Count,IsRT,Tweet
CoachESmith_CCC,50825585,Ball Park,1056244039949996035,2018-10-27 17:59:37,0,0,False,Ball park food is my weakness... 
vicsinghb,20059959,Ball Park,1056243623266840576,2018-10-27 17:57:58,2,0,True,RT @WestHamWaycouk: How many times has Rice won that ball in the middle of the park today?  Ive lost count
eugene_gaughan,1051037288,Ball Park,1056243552542515200,2018-10-27 17:57:41,2,0,True,RT @WestHamWaycouk: How many times has Rice won that ball in the middle of the park today?  Ive lost count
WestHamWaycouk,4019588225,Ball Park,1056243154792407040,2018-10-27 17:56:06,2,31,False,How many times has Rice won that ball in the middle of the park today?  Ive lost count
Prindigo,72084048,Ball Park,1056242800361201664,2018-10-27 17:54:42,1,0,True,RT @Cobtribefan: @cincy_browncoat @DMR_MI @Prindigo @Taxpayers1234 @CoolCzech1 @ChelieinTX @im_marcie @_wintergirl93 @Dwarfclone @GOP We Enjoy OTR Findlay market great American ball park. Love the Holy Grail bar across the street. Enjoy driving the neighborhoods. Enjoy the hills since we live In Flat lands. Rheingeist brewery is cool to check out.
pompeychiv,222581628,Ball Park,1056242548971319296,2018-10-27 17:53:42,0,3,False,@PfcKayleigh We actually did this my wife and I picked out favourite players as table names.  The head table was Fratton park .  We had a Gary ONeil Matty Taylor Alan Ball Paul Merson and Linvoy Primus table.  You can just about make them out here on our seating planner https://t.co/Qvjdh19rhh
park_037,2983025775,Ball Park,1056241931808849921,2018-10-27 17:51:15,482,0,True,RT @bamtyoongi: Maria Becerra dijo que conoce mas la cultura Asiatica que todxs nosotrxs que segun ella sabemos la diferencia de Coreano y Chino hace dos meses pero ella sabe mas porque es fan de Dragon Ball bueno okey aparte de xenofobica es pelotuda o se esta haciendo
AppleJacksTay,866100474948308992,Ball Park,1056241248904904706,2018-10-27 17:48:32,3,0,True,RT @DatBoi_YT: This event is basically match making park and it is absolutely wonderful. Back to back games no ducking comp just search and ball. Simple. #nba2k19
ItzAidan4,857551846809980929,Ball Park,1056240838295146501,2018-10-27 17:46:54,3,0,True,RT @DatBoi_YT: This event is basically match making park and it is absolutely wonderful. Back to back games no ducking comp just search and ball. Simple. #nba2k19
1dayattatime1,2482068131,Ball Park,1056240724725850112,2018-10-27 17:46:27,0,0,False,@1jacobvickers @BudElliott3 Just reverse feeling from a fan point. Fsu isnt in the same ball park but Clemson IS in that teams ball park.
mark_a_nobody,2899871724,Ball Park,1056239722723467265,2018-10-27 17:42:28,2,0,True,RT @Codee_Reddd: @drippinhoneyfr Eight mile still running shit in park ball 
DatBoi_YT,831233740567359488,Ball Park,1056239482347929601,2018-10-27 17:41:31,3,83,False,This event is basically match making park and it is absolutely wonderful. Back to back games no ducking comp just search and ball. Simple. #nba2k19
Mrs_Ball__,1623675092,Ball Park,1056238534871388161,2018-10-27 17:37:45,124,0,True,RT @niezwyczajnosc: spierdole sb jak armaty w kinie zaczna krzyczec KiM NAMDZUN KIM SOKDZIN MIN JUNKI JUNK HOSOK PARK DZIMIN KIM TEJONG JEON DZUNKUK
drippinhoneyfr,1008034851042275328,Ball Park,1056238277043339264,2018-10-27 17:36:43,2,0,True,RT @Codee_Reddd: @drippinhoneyfr Eight mile still running shit in park ball 
wdefnews12,28645139,Ball Park,1056238214682423298,2018-10-27 17:36:28,1,0,True,RT @AWorthyNews: Normal Park Museum Magnet School is hosting their #Normalpalooza Arts &amp; Music Festival until 4 pm! There is a wrecking ball inflatable a 28 foot slide pony rides putt putt + so much more! They are raising money to support their @normalparkmm teachers! #wearenp @hamcoschools https://t.co/AZ4cP3jCvU
MarilynHallihan,3290684160,Ball Park,1056238120360759296,2018-10-27 17:36:06,23,0,True,RT @GMOFreeUSA: Industrial GMO-fed Chicken is Destroying the Ocean: Tyson Foods (Tyson Hillshire Jimmy Dean Sara Lee Ball Park brands) Linked to the Largest Toxic Dead Zone in U.S. History.... https://t.co/lagGIvNLmz
_SamIAm13,179576592,Ball Park,1056238048453648385,2018-10-27 17:35:49,2,0,True,RT @s_pizz10: Come visit us @ Blackie Chester! Love being out at the ball park  @epbasetraining @ Blackie Chesher Park https://t.co/nyFlzJGkIO
epbasetraining,545495420,Ball Park,1056237970632536064,2018-10-27 17:35:30,2,0,True,RT @s_pizz10: Come visit us @ Blackie Chester! Love being out at the ball park  @epbasetraining @ Blackie Chesher Park https://t.co/nyFlzJGkIO
Codee_Reddd,354386461,Ball Park,1056237916190638080,2018-10-27 17:35:17,2,2,False,@drippinhoneyfr Eight mile still running shit in park ball 
Cobtribefan,2802076497,Ball Park,1056236704384860161,2018-10-27 17:30:28,1,2,False,@cincy_browncoat @DMR_MI @Prindigo @Taxpayers1234 @CoolCzech1 @ChelieinTX @im_marcie @_wintergirl93 @Dwarfclone @GOP We Enjoy OTR Findlay market great American ball park. Love the Holy Grail bar across the street. Enjoy driving the neighborhoods. Enjoy the hills since we live In Flat lands. Rheingeist brewery is cool to check out.
tlancto,56904882,Ball Park,1056236547941548039,2018-10-27 17:29:51,0,0,False,Penfield man builds epic Wiffle Ball stadium with a Green Monster in his backyard https://t.co/aHg0bdw8Vc via @DandC
AWorthyNews,2241611058,Ball Park,1056234965871050753,2018-10-27 17:23:34,1,0,False,Normal Park Museum Magnet School is hosting their #Normalpalooza Arts &amp; Music Festival until 4 pm! There is a wrecking ball inflatable a 28 foot slide pony rides putt putt + so much more! They are raising money to support their @normalparkmm teachers! #wearenp @hamcoschools https://t.co/AZ4cP3jCvU
s_pizz10,362813682,Ball Park,1056234797045960704,2018-10-27 17:22:54,2,2,False,Come visit us @ Blackie Chester! Love being out at the ball park  @epbasetraining @ Blackie Chesher Park https://t.co/nyFlzJGkIO
i0AuIXErZAcIRQo,1055105019760922624,Ball Park,1056234218664030208,2018-10-27 17:20:36,0,0,False,1   O1O-2138-66O3          browning feverish park cover infirm ball plate ballast https://t.co/CnknQurzNr
kyohneko3,112670447,Ball Park,1056233507976962049,2018-10-27 17:17:46,0,0,False,Ball Park Incident - Wizzard
chriswill85,37746543,Ball Park,1056233303878131712,2018-10-27 17:16:58,0,0,False,We can play teams of the park and have the ball all day long but if dont put the ball in the net we wont achieve nothing Shopping to be done in January Nuno #Wwfc #wolvesaywe
luci_bot,818270038666911744,Ball Park,1056232600459722752,2018-10-27 17:14:10,0,0,False,Glide! ungly who wants to have 9 seasons of south park and energy you snore loud big slime ball kin police who is takumi
gazcuz1985,360141659,Ball Park,1056232484789207041,2018-10-27 17:13:42,0,0,False,@BenStanners If thats worse than last season then go down the road to farton park! Get a grip! The ground is a joke at the moment! Our fans dont sing all they do is huff when we give the ball away or go sideways!! Get behind them stay at home.playing waiting for 30k groans aint good
PlutoniumSox,127329040,Ball Park,1056232442393255937,2018-10-27 17:13:32,2,0,True,RT @whynotmomdotcom: Companies who hire freelancers; some of us need to eat and pay our bills just like you. When you get what you hired a freelancer to do for you; please pay them in a reasonable time so they dont have to beg from others to survive. Ball is in your park now. https://t.co/BbFjdGcnE5
Odad48859944,1045724613500706817,Ball Park,1056232210360164352,2018-10-27 17:12:37,0,0,False,https://t.co/GQuPrAJz2b had a run a  push a sing look up back her park back a craddle back i know cut back a ball up back look back down back
Shehroz_Siddiqi,4223620047,Ball Park,1056230933777600512,2018-10-27 17:07:33,0,1,False,@BobbieD2509 @Millie__Weaver @PrisonPlanet Theres enough of a similarity between Trumps rhetoric on immigrants (Mexicans are rapists etc.) and Bowers talking about immigrants that kill our people. As I said before he and Trump may not be exactly the same but theyre in the same ball park.https://t.co/FbdPCSojb0
ckSportLeader,539359769,Ball Park,1056230522542796800,2018-10-27 17:05:55,0,1,False,Munster have lost their way after decent start at Thomond Park. Trail Glasgow 7-12 at the break. Munster need to hold on to the football &amp; icrease physicality at the breakdown. Keith Earls looks electric with ball in hand though #munvgla #LLSport
__frausto__,2266836482,Ball Park,1056230033604403202,2018-10-27 17:03:58,1,2,False,I cant wait to spend weekends at the ball park with my kid
Starr1472,975031544,Ball Park,1056229909243289600,2018-10-27 17:03:28,0,0,False,Well looks like I got skunked. Dog had a good hunt. Beckys leather glove and a Chuckit! Whistler ball. To be fair to the poll I think I have to hit that city park for some deep silvers after lunch. #MetalDetecting https://t.co/6SN2TdQDz2
Smith_C_Nick,323548484,Ball Park,1056229758273511425,2018-10-27 17:02:52,5,0,True,RT @UNABaseball: Gameday! We hope to see everyone out at the ball park today for the first 2 games of our Fall World Series! 2 7-inning games today starting at noon https://t.co/vuGzRE54xn
randygrdjan,1155188443,Ball Park,1056229282572316673,2018-10-27 17:00:59,5,0,True,RT @danielfheck: In Auburn today? Great way to cure the @AuburnFootball bye week blues at Plainsman Park with some @AuburnBaseball fall ball vs. Western Carolina.2:05 pm | Free Admission #WarEagle https://t.co/0SoC74TvfL
RedWhtBlue,2989197115,Ball Park,1056229114124787712,2018-10-27 17:00:19,1,8,False,@SystemBlitch @juliaioffe Oh yeah. Lets just fill every park school mall movie theater church restaurant synagogue ball field and rec center with armed guards. That sounds like freedom. That sounds like a happy society. HOW FN PATHETIC.
stargazette,14836971,Ball Park,1056228676059070464,2018-10-27 16:58:34,0,1,False,Penfield man builds epic Wiffle Ball stadium with a Green Monster in his backyard https://t.co/9ocsV0ZNcG https://t.co/11aP7bUBY3
chicopote107,3225429621,Ball Park,1056227688304775170,2018-10-27 16:54:39,0,0,False,Agregue un video a una lista de reproduccion de @YouTube https://t.co/Q1Pc3Hjgbc Dragon Ball Z - Gohan vs Broly -Linkin Park - [AMV]
ReneeArnett,382318059,Ball Park,1056227527633657856,2018-10-27 16:54:01,5,0,True,RT @SBradleyDC: This story is so cool. And to think I have driven by this house hundreds of times and never knew. Nice job @leoroth and @maxrocphoto https://t.co/eyh0FinfdD
bobtis,372896554,Ball Park,1056226646003314688,2018-10-27 16:50:30,0,0,False,@RealMichaelKay Still the best game nothing compares to the pure energy of the sport. Rules are still the rules (mostly) football changes every year and gets worse. A good friend once said throw strikes keep the ball in the park and play D. You win more than loose
tiffanywelka,2942443607,Ball Park,1056226237817982977,2018-10-27 16:48:53,23,0,True,RT @GMOFreeUSA: Industrial GMO-fed Chicken is Destroying the Ocean: Tyson Foods (Tyson Hillshire Jimmy Dean Sara Lee Ball Park brands) Linked to the Largest Toxic Dead Zone in U.S. History.... https://t.co/lagGIvNLmz
HazRobert,1559468120,Ball Park,1056225773856579584,2018-10-27 16:47:02,1,0,True,RT @HazRobert: @GCobber99 -7% was what Labor went down. Thats fairly significant and ALP needs to listen just like those muppets in government. Having said that ALP is not in the same ball park as our Muppet Happy Clapper who lost the unlooseabble. #auspol
marknocal,32974759,Ball Park,1056225380107902977,2018-10-27 16:45:28,4,0,True,RT @Zelle: Lots of balls in the air? Hit the money ball out of the park with Zelle! The fast safe and easy way to move  between people you know and trust. https://t.co/5rQBZwKSQC  #HowMoneyMoves
bdnews24,19827010,Ball Park,1056225368645033986,2018-10-27 16:45:26,0,2,False,The Venture Twins Justine and Olivia Moore like to introduce themselves together otherwise it can be a little confusing. They live together in an apartment in Menlo Park. They share clothes. They both wear Rothys sustainable ball... https://t.co/7ocQuGuHyF via @bdnews24 #tech
urkle9,202375229,Ball Park,1056225167796387840,2018-10-27 16:44:38,0,1,False,If curry keeps his turnovers to 2.5-2.8 at keeps current stats in the same ball park. Hes gonna break the PER record.
whiter069,3012654848,Ball Park,1056225042655309825,2018-10-27 16:44:08,0,0,False,@Tim14078206 @shaunking Bernie Sanders Republicans Health Care plan will kill millions of AmericansBall park shooter I need to kill these Republican lawmakers before they kill millions of AmericansI dont blame Bernie I blame the individual. Name calling must be a far lefty
whiter069,3012654848,Ball Park,1056223921924653056,2018-10-27 16:39:41,0,0,False,@Todays_Entry @shaunking Republicans health care plan is going to kill millions of Americans Bernie SandersBall park shooter I have to stop these law markers from killing millions of AmericansFor the record Bernie is not responsible for the ball park shooter
BelAire_Bees,2865327127,Ball Park,1056223712490463233,2018-10-27 16:38:51,17,0,True,RT @jeffhiseredu: More than 80% of executives and hiring managers say good verbal skills are very important but fewer than half said recent college graduates were ready to hit that ball out of the park. https://t.co/LcytAYJ7gT #edchat
FiascoDaDemon,98782190,Ball Park,1056223477718495237,2018-10-27 16:37:55,0,0,False,Now I was expecting anthem to be in the same ball park as destiny but I wasnt expecting it to be a blatant rip off of destiny XD
Juice9730,153417177,Ball Park,1056222602740592640,2018-10-27 16:34:26,0,0,False,@Ronnie2K the next 2k update should be for the park playground 2V2 whoever scored should turn the ball over to make the game longer
SouthCoastRed,1105952173,Ball Park,1056222476726874113,2018-10-27 16:33:56,0,0,False,@dphunt88 Awesome tackle the determination to stop the attack and win the ball is what we need all over the park...
BMattAU,29659181,Ball Park,1056222347978592256,2018-10-27 16:33:26,5,0,True,RT @danielfheck: In Auburn today? Great way to cure the @AuburnFootball bye week blues at Plainsman Park with some @AuburnBaseball fall ball vs. Western Carolina.2:05 pm | Free Admission #WarEagle https://t.co/0SoC74TvfL
danielfheck,26148614,Ball Park,1056222212926119937,2018-10-27 16:32:53,5,28,False,In Auburn today? Great way to cure the @AuburnFootball bye week blues at Plainsman Park with some @AuburnBaseball fall ball vs. Western Carolina.2:05 pm | Free Admission #WarEagle https://t.co/0SoC74TvfL
bvanhauen1,70967473,Ball Park,1056221718518398976,2018-10-27 16:30:56,4,0,True,RT @ELanghorst: As the 3rd quarter ends Park Hill is driving deep in Liberty territory Isaiah Hall steps in to strip and rip the ball for a HUGE Jays Defense takeaway @JaysFootball @Blue_Jay_Nation @LHSBlueJays @LhsqbC @LanghorstPicts https://t.co/GhNWZaUNZh
RazorPack65,456228940,Ball Park,1056221530252820481,2018-10-27 16:30:11,0,1,False,@Magnoliagirl94 Oh Stephanie there is no place like a home town ball park. Enjoy your day. They grow up so fast. I miss mine playing.   I pray for our country and our president every day. 
DarrynHouston,484041394,Ball Park,1056221010314309632,2018-10-27 16:28:07,3,0,True,RT @queensparkfc: 15 GOAL!!! Jamie McKernon capitilises on slack defending from Rovers to take the ball and bury it in the bottom corner. Albion Rovers 0-2 Queens Park https://t.co/wuDF8y99r6
JunkoPatsye,4495850980,Ball Park,1056220853535494145,2018-10-27 16:27:29,1,0,True,RT @Jillybeanpark: @JayCaruso @davidharsanyi I think thats the view for some journalists for sure. In their minds all Republicans lie and are scoundrels. Why it wasnt a big deal when ball park was shot up. Decent people were driven to act out in extreme because theyre otherwise helpless. Utter perversion.
whynotmomdotcom,51206993,Ball Park,1056220761281703936,2018-10-27 16:27:07,2,3,False,Companies who hire freelancers; some of us need to eat and pay our bills just like you. When you get what you hired a freelancer to do for you; please pay them in a reasonable time so they dont have to beg from others to survive. Ball is in your park now. https://t.co/BbFjdGcnE5
jamiemckernon8,408072608,Ball Park,1056220002473439232,2018-10-27 16:24:06,3,0,True,RT @queensparkfc: 15 GOAL!!! Jamie McKernon capitilises on slack defending from Rovers to take the ball and bury it in the bottom corner. Albion Rovers 0-2 Queens Park https://t.co/wuDF8y99r6
Ratzmann1S,3311561270,Ball Park,1056219977945153542,2018-10-27 16:24:01,0,0,False,How is your team going to be in the World Series and you cant even sell out the ball park? #BrewersWouldveSoldOutEveryGame #StillUpset https://t.co/Eqq2c93JmA
Mattomaha1,2191537381,Ball Park,1056219421209968645,2018-10-27 16:21:48,0,0,False,@KingOine @guardian Bro they are not in the same ball park. They arent even the same game.
DrewryNitpicker,121482651,Ball Park,1056219323012968449,2018-10-27 16:21:24,0,0,False,Keiras first travel ball game! Just what we need another travel ball player!  at Vista Park https://t.co/3OAefR5FPE
comebackkidd,222974313,Ball Park,1056218519086530561,2018-10-27 16:18:13,4,0,True,RT @Zelle: Lots of balls in the air? Hit the money ball out of the park with Zelle! The fast safe and easy way to move  between people you know and trust. https://t.co/5rQBZwKSQC  #HowMoneyMoves
H0ELYJIH00N,2224109546,Ball Park,1056218290769453056,2018-10-27 16:17:18,0,0,False,@potatochiphgo sumpack2-DVD Making + Beach Ball2-Group Bromide + Case1-Lai Guanlin set1-Park Jihoon set
JanLee0212,914524675895627777,Ball Park,1056217813076058113,2018-10-27 16:15:24,23,0,True,RT @GMOFreeUSA: Industrial GMO-fed Chicken is Destroying the Ocean: Tyson Foods (Tyson Hillshire Jimmy Dean Sara Lee Ball Park brands) Linked to the Largest Toxic Dead Zone in U.S. History.... https://t.co/lagGIvNLmz
tradnews_,980874245696819200,Ball Park,1056217043404554240,2018-10-27 16:12:21,23,0,True,RT @GMOFreeUSA: Industrial GMO-fed Chicken is Destroying the Ocean: Tyson Foods (Tyson Hillshire Jimmy Dean Sara Lee Ball Park brands) Linked to the Largest Toxic Dead Zone in U.S. History.... https://t.co/lagGIvNLmz
AlertTrade,121158213,Ball Park,1056217041093386241,2018-10-27 16:12:20,23,0,True,RT @GMOFreeUSA: Industrial GMO-fed Chicken is Destroying the Ocean: Tyson Foods (Tyson Hillshire Jimmy Dean Sara Lee Ball Park brands) Linked to the Largest Toxic Dead Zone in U.S. History.... https://t.co/lagGIvNLmz
realbigmula,85337748,Ball Park,1056216271694503936,2018-10-27 16:09:17,0,0,False,Madam Secretary tv show episode 3 please tell me what visa bill listen to me they stole so much money and property from me to include RACKETEERING 500000 is a low ball park figure they dont want to pay. They still showing me jeeps it makes me laugh they thing meds voodoo
2wheelninja500,1066459346,Ball Park,1056215837022081024,2018-10-27 16:07:33,23,0,True,RT @GMOFreeUSA: Industrial GMO-fed Chicken is Destroying the Ocean: Tyson Foods (Tyson Hillshire Jimmy Dean Sara Lee Ball Park brands) Linked to the Largest Toxic Dead Zone in U.S. History.... https://t.co/lagGIvNLmz
neonjewelry,86619938,Ball Park,1056215170790260737,2018-10-27 16:04:54,0,0,False,Las versiones con la musica de dragon ball Naruto y Linkin Park 100/100 https://t.co/eKvQZRjHPB
PJoeHenry,336064705,Ball Park,1056214518538399744,2018-10-27 16:02:19,4,0,True,RT @Zelle: Lots of balls in the air? Hit the money ball out of the park with Zelle! The fast safe and easy way to move  between people you know and trust. https://t.co/5rQBZwKSQC  #HowMoneyMoves
Zelle,708041982187155456,Ball Park,1056213960297533441,2018-10-27 16:00:06,4,1,False,Lots of balls in the air? Hit the money ball out of the park with Zelle! The fast safe and easy way to move  between people you know and trust. https://t.co/5rQBZwKSQC  #HowMoneyMoves
MoorlandsA,889832540432945153,Ball Park,1056213201883422720,2018-10-27 15:57:05,0,0,True,RT @BlackthornRove1: Friendly result today:Blackthorn 2-2 @MoorlandsA Didnt get the ball down as wed like on a sticky park today. Thanks to our opponents for a good game played in the right spirit. Scorers: @spaceraiders11 and Bryan Cassidy https://t.co/hJ2lTVcK0r
margaretdewys,588428892,Ball Park,1056211326945640449,2018-10-27 15:49:38,23,0,True,RT @GMOFreeUSA: Industrial GMO-fed Chicken is Destroying the Ocean: Tyson Foods (Tyson Hillshire Jimmy Dean Sara Lee Ball Park brands) Linked to the Largest Toxic Dead Zone in U.S. History.... https://t.co/lagGIvNLmz
Imaginasun,1702540147,Ball Park,1056211245127426048,2018-10-27 15:49:18,23,0,True,RT @GMOFreeUSA: Industrial GMO-fed Chicken is Destroying the Ocean: Tyson Foods (Tyson Hillshire Jimmy Dean Sara Lee Ball Park brands) Linked to the Largest Toxic Dead Zone in U.S. History.... https://t.co/lagGIvNLmz
Truthonestruth,243065696,Ball Park,1056210458317705216,2018-10-27 15:46:11,0,1,False,@gondi2812 @_MyLittlePretty @comeonman2020 @MeghanKDKA @KDKA @GOP Yeah its called political argument and discourse. Using words is not even in the same ball park as MAILING EXPLOSIVE DEVICES. You pushing this absolutely stupid false equivalencey is only you regurgitating what your state sponsored propagandists have spoon fed you.
PUMISO,104080802,Ball Park,1056209748134162434,2018-10-27 15:43:22,0,0,False,---.  ????? Unusual Old Milton Avery? MODERNIST Oil painting of WOMAN in PARK w CHILD &amp; BALL  https://t.co/pn6ywhBILe via @eBay
PUMISO,104080802,Ball Park,1056209637391896576,2018-10-27 15:42:55,0,0,False,Check out Unusual Old Milton Avery? MODERNIST Oil painting of WOMAN in PARK w CHILD &amp; BALL  https://t.co/pn6ywhBILe via @eBay
A_LA_Art,3251881755,Ball Park,1056209584870674432,2018-10-27 15:42:43,23,0,True,RT @GMOFreeUSA: Industrial GMO-fed Chicken is Destroying the Ocean: Tyson Foods (Tyson Hillshire Jimmy Dean Sara Lee Ball Park brands) Linked to the Largest Toxic Dead Zone in U.S. History.... https://t.co/lagGIvNLmz
815wrldtrvlr,111412750,Ball Park,1056209368755175431,2018-10-27 15:41:51,23,0,True,RT @GMOFreeUSA: Industrial GMO-fed Chicken is Destroying the Ocean: Tyson Foods (Tyson Hillshire Jimmy Dean Sara Lee Ball Park brands) Linked to the Largest Toxic Dead Zone in U.S. History.... https://t.co/lagGIvNLmz
99999sv,16944854,Ball Park,1056209096867631104,2018-10-27 15:40:46,23,0,True,RT @GMOFreeUSA: Industrial GMO-fed Chicken is Destroying the Ocean: Tyson Foods (Tyson Hillshire Jimmy Dean Sara Lee Ball Park brands) Linked to the Largest Toxic Dead Zone in U.S. History.... https://t.co/lagGIvNLmz
fresnohockytalk,820729854861524992,Ball Park,1056209045915201539,2018-10-27 15:40:34,0,0,False,Learn to Skate &amp; FHT Sports once again invite you out to Cary Park today from 9:15 till 10:30 for free ball hockey. As an added bonus come out and watch the open-air practice of your Fresno Junior Monsters Bantam hockey team@wshlmonsters https://t.co/wZyaedT83Y
PaoloWalnuts,195053212,Ball Park,1056208577118068742,2018-10-27 15:38:42,0,1,False,@TheVan Its fuggin infuriating every bastard game the opposition can park half the team near our goal knowing we will piss around every time and give em the ball
Williamlewis80,779037492892893184,Ball Park,1056208568540643330,2018-10-27 15:38:40,0,0,False,@Ronnie2K Yall gave all these rewards for people who be on the park all day how about yall reward people who does my career as well. Not everybody wants to go play with a bunch of ball hogs in the park. Dont just reward them and give them events. Do it for all.
TolbertSkye,2205637717,Ball Park,1056208028649865217,2018-10-27 15:36:32,0,2,False,So I tried taking Jax to the ball park today to enjoy the weather and get out some and I soon realized why I dont take his barking ass anywhere loud and busy. He had so much to say.
Unity_N_Peace,2658110712,Ball Park,1056207856314257416,2018-10-27 15:35:50,23,0,True,RT @GMOFreeUSA: Industrial GMO-fed Chicken is Destroying the Ocean: Tyson Foods (Tyson Hillshire Jimmy Dean Sara Lee Ball Park brands) Linked to the Largest Toxic Dead Zone in U.S. History.... https://t.co/lagGIvNLmz
ConsiderThis1,23341160,Ball Park,1056207654995976192,2018-10-27 15:35:02,23,0,True,RT @GMOFreeUSA: Industrial GMO-fed Chicken is Destroying the Ocean: Tyson Foods (Tyson Hillshire Jimmy Dean Sara Lee Ball Park brands) Linked to the Largest Toxic Dead Zone in U.S. History.... https://t.co/lagGIvNLmz
GMOFreeUSA,636629677,Ball Park,1056207419787919364,2018-10-27 15:34:06,23,13,False,Industrial GMO-fed Chicken is Destroying the Ocean: Tyson Foods (Tyson Hillshire Jimmy Dean Sara Lee Ball Park brands) Linked to the Largest Toxic Dead Zone in U.S. History.... https://t.co/lagGIvNLmz
MLLNNLmotivator,944287250,Ball Park,1056207156259840006,2018-10-27 15:33:04,0,0,False,@BBrempel @stephenharper Linking to an article and going live to a network are not even the same ball park
Landisile_Mba,2331458116,Ball Park,1056206888830976002,2018-10-27 15:32:00,0,1,False,Yet again Chiefs played off the park in the #SowetoDerby. Fair play to Pirates they were clearly the better side today - showed more quality &amp; intent going forward made effective use of the ball scored better goals &amp; managed the game very well. Good game of football all-around
TayandJakesmom,73292788,Ball Park,1056206480188280834,2018-10-27 15:30:22,4,0,True,RT @ELanghorst: As the 3rd quarter ends Park Hill is driving deep in Liberty territory Isaiah Hall steps in to strip and rip the ball for a HUGE Jays Defense takeaway @JaysFootball @Blue_Jay_Nation @LHSBlueJays @LhsqbC @LanghorstPicts https://t.co/GhNWZaUNZh
jphoga36,759645006,Ball Park,1056206366552010752,2018-10-27 15:29:55,0,0,False,@DMVFollowers So #disrespectful out there like he at a park playing ball!! #Wizards shut it down next time. You can do it!
Gail_in_VA,17085966,Ball Park,1056205437236854785,2018-10-27 15:26:14,0,0,False,I stayed up and watched the whole game. I was fading at the bottom of the 18th but saw that ball go out of the park. I was praying it wasnt a double because I wanted the #dodgers to win &amp; I wanted to go to bed. #WorldSeries2018 #Game3
smhughes24,2405126539,Ball Park,1056205203698003970,2018-10-27 15:25:18,4,0,True,RT @ELanghorst: As the 3rd quarter ends Park Hill is driving deep in Liberty territory Isaiah Hall steps in to strip and rip the ball for a HUGE Jays Defense takeaway @JaysFootball @Blue_Jay_Nation @LHSBlueJays @LhsqbC @LanghorstPicts https://t.co/GhNWZaUNZh
udhayay2j,555290513,Ball Park,1056204386362257408,2018-10-27 15:22:03,0,0,False,He is not the same MS who could milk the ball all around the park irrespective of the game situation.. he must get rid of all the baggage &amp; ego.. play domestic cricket
CPRFC,2751743941,Ball Park,1056203927924936705,2018-10-27 15:20:14,0,0,False,64 Gs pressurising the Park line following a break b y the 4. Ball is dropped but ref gives the pen to Gs
MK_DONS_H,816030987939409920,Ball Park,1056203775428517890,2018-10-27 15:19:38,0,1,False,@OnTheDot2018 @Ashmead72 @BBC3CR Yea for sure but Houghton plays in the middle of the park and he sprays the ball about beautifully great player
Aliciap99,536908283,Ball Park,1056203386658283522,2018-10-27 15:18:05,3,0,True,RT @SassStrength: If youre at home and tired of watching game 3 just remember...the ball park stops selling alcohol after the 7th inning. #sorrytothoseofyouthere #WorldSeries18
ToweryRandy,879456602474065920,Ball Park,1056202605075021824,2018-10-27 15:14:59,0,0,False,@MartyOlliff @BeanieJeanatjax @javimorgado @chick_in_kiev Well see here is where I am at on it! I do not agree it is a false flag or a Demcrat setup because they are plenty of nut jobs out here on the left and right! We do not support this guy anymore then the left supports the shooter at the ball feild pr the driver in the park!
Abhi_Sar72,3196243969,Ball Park,1056201426202849283,2018-10-27 15:10:17,0,4,False,@harshtamboli007 @BCCI @imVkohli Not even abd had this type of performance. Kohli is begter than abd in all senses. We say kohli cant hit sixes. But thats nkt the truth. He doesnt want to take any risk by hitting sixes. He can hut any ball out of the park and he showed that in last match
VibhorParashar3,3361433538,Ball Park,1056200910123098112,2018-10-27 15:08:14,2,0,True,RT @SonyTV: With a performance like that Vibhor has hit the ball out of the park! RT if you agree with @salim_merchant #IndianIdol @vibhorparashar3
GarrettSmith322,3122883879,Ball Park,1056200412343267328,2018-10-27 15:06:16,5,0,True,RT @UNABaseball: Gameday! We hope to see everyone out at the ball park today for the first 2 games of our Fall World Series! 2 7-inning games today starting at noon https://t.co/vuGzRE54xn
TheDrewMac,958249112,Ball Park,1056199055817261059,2018-10-27 15:00:52,16,0,True,RT @KilmarnockFC: 43 1-1 | GOOOOOAAAALLLLL KillieRory McKenzie gets on the end of a nice dinked ball in from the right to place the ball into the corner of the net. Were level at Rugby Park #WeAreKillie
Jaskirat214,1054267960842313728,Ball Park,1056198792234422272,2018-10-27 14:59:49,2,0,True,RT @SonyTV: With a performance like that Vibhor has hit the ball out of the park! RT if you agree with @salim_merchant #IndianIdol @vibhorparashar3
SonyTV,145592277,Ball Park,1056198705928380418,2018-10-27 14:59:29,2,11,False,With a performance like that Vibhor has hit the ball out of the park! RT if you agree with @salim_merchant #IndianIdol @vibhorparashar3
colinchamblin24,2274066600,Ball Park,1056198084059955200,2018-10-27 14:57:01,5,0,True,RT @UNABaseball: Gameday! We hope to see everyone out at the ball park today for the first 2 games of our Fall World Series! 2 7-inning games today starting at noon https://t.co/vuGzRE54xn
cass316,22511782,Ball Park,1056198069203668992,2018-10-27 14:56:57,16,0,True,RT @KilmarnockFC: 43 1-1 | GOOOOOAAAALLLLL KillieRory McKenzie gets on the end of a nice dinked ball in from the right to place the ball into the corner of the net. Were level at Rugby Park #WeAreKillie
